0.443167 0.861959 0 
2.140166 -2.657442 0 
1.277506 -0.605522 1 
2.765267 2.391042 0 
-0.638668 0.433230 1 
0.603379 1.945744 1 
-0.987099 0.120109 1 
-1.353261 0.353726 1 
-0.020467 -1.221962 0 
0.201128 1.013296 1 
-0.094260 -0.637791 1 
0.905674 0.067563 1 
0.823123 -1.009171 0 
4.230568 -0.419995 0 
0.361183 -0.698840 1 
-1.594891 1.661408 0 
2.490795 2.396344 0 
-0.191054 2.452779 1 
3.510332 0.117042 1 
-0.124844 1.909270 1 
0.343314 1.372827 1 
2.644978 0.181570 0 
0.275606 0.536244 1 
3.203409 -3.989722 0 
3.142374 0.639079 0 
2.333171 0.949505 0 
1.027454 -1.460060 0 
0.500071 0.720803 1 
-0.095944 -1.597617 1 
0.974666 0.532408 1 
0.243178 0.810150 1 
2.016514 -0.094875 1 
0.406463 0.354482 1 
4.660213 -0.106240 0 
-0.251706 0.354918 1 
3.821738 3.633056 0 
4.395738 -1.262248 0 
1.220437 3.827834 0 
-0.966517 0.598051 1 
-0.571251 -1.219716 0 
-0.368610 -0.880804 0 
0.032921 0.863147 1 
0.491939 -0.295966 1 
-1.133165 -1.299934 1 
-0.150071 0.805580 1 
4.563514 2.089917 0 
1.536716 -1.760656 0 
-1.896520 -2.483247 0 
2.723219 -0.248830 0 
1.260978 -0.231299 1 
-0.155399 0.162128 1 
0.190177 -1.507195 1 
0.949346 -1.548130 1 
2.541532 1.941474 0 
0.358891 0.362268 1 
1.783276 -0.738485 0 
0.369263 -2.926932 0 
-0.879322 -0.317159 1 
0.433177 -0.376191 1 
-1.085591 -1.164769 1 
3.031601 1.321653 1 
4.404815 0.328377 0 
0.295835 0.628953 1 
3.645864 -0.238363 0 
-0.559261 2.263447 0 
-1.733380 0.644139 1 
2.190018 2.522220 0 
-1.209436 0.149159 1 
1.284913 0.208347 1 
0.229387 -0.496412 1 
-1.602229 4.002918 0 
3.096997 0.363383 0 
0.387692 -0.804730 1 
1.187651 -3.273992 0 
2.074510 -4.967296 0 
2.176186 4.801392 0 
-0.416601 0.873277 1 
-0.959280 -0.928666 1 
-0.490948 -0.329308 1 
0.770848 -0.643786 1 
-0.200037 -0.654531 1 
0.622517 1.426078 1 
0.300707 -0.006731 1 
2.142821 3.620747 0 
-2.046753 -0.624292 1 
0.868730 -2.965166 0 
3.294831 1.278124 0 
1.070721 1.579497 1 
3.346347 2.054844 0 
-0.179114 0.176713 1 
-0.039924 -1.158372 0 
0.523545 0.372553 1 
3.210117 0.194940 0 
0.686307 0.658397 1 
-0.324720 0.936393 1 
0.814542 -1.106795 0 
0.069062 0.874921 0 
-0.835689 -1.437059 0 
1.200726 -0.739829 0 
-1.497029 0.881361 1 
2.141440 2.470724 0 
0.309897 1.479866 0 
-0.973792 1.727105 0 
1.800182 0.579122 1 
-0.049080 0.394523 1 
4.217908 0.688241 0 
2.216493 -4.163232 0 
1.522355 1.764371 0 
-1.222637 -0.247793 0 
0.591094 -0.240118 1 
0.517544 0.553273 1 
0.116828 0.205697 0 
5.566559 1.278450 0 
-0.104828 -0.594165 1 
0.706640 1.012305 0 
1.945017 -0.793943 0 
1.631867 -1.537452 1 
1.230246 -0.675067 1 
1.645538 -0.110538 0 
0.763905 -1.778227 1 
-0.116467 0.339313 1 
-1.354190 -0.258502 1 
-2.097661 -1.183214 0 
2.095975 -0.756360 1 
-0.293069 -0.399910 0 
0.564302 -3.296079 0 
3.261050 0.954175 0 
2.191656 1.543813 0 
0.510850 0.160918 1 
0.296492 -1.193943 0 
0.243198 -1.611443 1 
-0.003320 -0.460538 1 
-0.287721 -0.097124 1 
5.325528 1.035465 0 
-1.303871 -1.971032 0 
3.496638 -0.237568 0 
0.253790 -0.428931 1 
0.275316 0.588964 1 
0.006703 0.049391 1 
0.303120 1.447329 0 
3.414038 -4.513159 0 
-0.023166 2.246066 1 
0.098843 -0.074735 1 
2.826305 0.477916 0 
4.889599 -0.989085 0 
0.216203 -1.813081 1 
-1.485969 0.399230 1 
2.861494 2.197207 0 
2.297131 -1.674890 0 
2.367616 -0.979335 0 
-0.395514 -0.751940 0 
-3.442107 -1.043343 0 
0.318721 0.532148 0 
4.087050 -4.368158 0 
